Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(usd),Score
64,2,1,1,1,Azarbaijan,2090000000.0,69666.67,3
94,2,1,1,1,Villa,4130000000.0,137666.67,3
110,2,1,1,1,Pardis,375000000.0,12500.0,3
105,2,1,1,1,Pardis,550000000.0,18333.33,3
145,3,1,1,1,Heravi,9000000000.0,300000.0,3
105,2,1,1,1,Pardis,875000000.0,29166.67,3
120,2,1,1,1,Farmanieh,12000000000.0,400000.0,3
100,2,1,1,1,Hakimiyeh,3100000000.0,103333.33,3
115,2,1,1,1,Water Organization,3800000000.0,126666.67,3
220,3,1,1,1,Heravi,15400000000.0,513333.33,3
123,3,1,1,1,Nezamabad,3300000000.0,110000.0,3
81,2,1,1,1,Qazvin Imamzadeh Hassan,1420000000.0,47333.33,3
130,3,1,1,1,Jeyhoon,2800000000.0,93333.33,3
108,2,1,1,1,Pasdaran,7700000000.0,256666.67,3
135,3,1,1,1,Qasr-od-Dasht,2950000000.0,98333.33,3
82,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,3
120,2,1,1,1,Southern Program Organization,4250000000.0,141666.67,3
303,3,1,1,1,Ajudaniye,30000000000.0,1000000.0,3
200,3,1,1,1,Ozgol,18000000000.0,600000.0,3
80,2,1,1,1,Shahran,3550000000.0,118333.33,3
100,2,1,1,1,Pardis,1100000000.0,36666.67,3
85,2,1,1,1,Shahran,2380000000.0,79333.33,3
115,2,1,1,1,Tajrish,8200000000.0,273333.33,3
75,2,1,1,1,North Program Organization,2930000000.0,97666.67,3
86,2,1,1,1,Central Janatabad,3480000000.0,116000.0,3
106,2,1,1,1,Yousef Abad,5700000000.0,190000.0,3
203,3,1,1,1,Zaferanieh,36000000000.0,1200000.0,3
92,2,1,1,1,Shahr-e-Ziba,2700000000.0,90000.0,3
92,2,1,1,1,Pasdaran,6700000000.0,223333.33,3
180,3,1,1,1,Pasdaran,9900000000.0,330000.0,3
85,2,1,1,1,Central Janatabad,3150000000.0,105000.0,3
100,2,1,1,1,East Ferdows Boulevard,3400000000.0,113333.33,3
100,2,1,1,1,Northern Janatabad,5100000000.0,170000.0,3
121,2,1,1,1,Garden of Saba,7500000000.0,250000.0,3
98,2,1,1,1,West Ferdows Boulevard,4400000000.0,146666.67,3
67,2,1,1,1,Pasdaran,3500000000.0,116666.67,3
87,2,1,1,1,West Ferdows Boulevard,2830000000.0,94333.33,3
115,3,1,1,1,Pasdaran,5300000000.0,176666.67,3
130,3,1,1,1,Yousef Abad,8000000000.0,266666.67,3
144,3,1,1,0,Pasdaran,8000000000.0,266666.67,2
66,2,1,1,1,Ostad Moein,1585000000.0,52833.33,3
88,2,1,1,1,Central Janatabad,3400000000.0,113333.33,3
105,2,1,1,1,Southern Janatabad,3900000000.0,130000.0,3
90,2,1,1,1,Qalandari,6560000000.0,218666.67,3
125,2,1,1,1,Dezashib,11250000000.0,375000.0,3
75,2,1,1,1,Tarasht,2150000000.0,71666.67,3
170,3,1,1,1,Niavaran,17000000000.0,566666.67,3
204,3,1,1,1,Elahieh,32640000000.0,1088000.0,3
95,2,1,1,1,Feiz Garden,3600000000.0,120000.0,3
98,2,1,1,1,Shahr-e-Ziba,3220000000.0,107333.33,3
90,2,1,1,1,Feiz Garden,3600000000.0,120000.0,3
97,2,1,1,1,Feiz Garden,3800000000.0,126666.67,3
71,2,1,1,1,East Ferdows Boulevard,2530000000.0,84333.33,3
150,3,1,1,1,Shahrake Gharb,12000000000.0,400000.0,3
116,3,1,1,1,Pasdaran,8100000000.0,270000.0,3
120,2,1,1,1,Saadat Abad,8600000000.0,286666.67,3
79,2,1,1,1,West Ferdows Boulevard,2400000000.0,80000.0,3
79,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,3
135,2,1,1,1,Dorous,10000000000.0,333333.33,3
110,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,3
75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,2
110,3,1,1,1,Shahr-e-Ziba,4700000000.0,156666.67,3
87,2,1,1,1,West Ferdows Boulevard,3800000000.0,126666.67,3
75,2,1,1,1,Punak,3750000000.0,125000.0,3
108,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,3
110,2,1,1,1,Central Janatabad,5700000000.0,190000.0,3
100,2,1,1,1,Shahr-e-Ziba,5100000000.0,170000.0,3
140,3,1,1,1,Shahrake Gharb,9200000000.0,306666.67,3
72,2,1,1,0,Southern Janatabad,2113000000.0,70433.33,2
73,2,1,1,0,Southern Janatabad,2108000000.0,70266.67,2
145,3,1,1,1,Dezashib,12325000000.0,410833.33,3
75,2,1,1,0,Northern Janatabad,2385000000.0,79500.0,2
92,2,1,1,1,Yousef Abad,6300000000.0,210000.0,3
80,2,1,1,1,Si Metri Ji,2220000000.0,74000.0,3
127,2,1,1,1,Ekhtiarieh,8890000000.0,296333.33,3
66,2,1,1,1,Ostad Moein,1585000000.0,52833.33,3
74,2,1,1,1,Yousef Abad,3920000000.0,130666.67,3
105,3,1,1,1,Parand,1260000000.0,42000.0,3
112,3,1,1,0,Parand,1400000000.0,46666.67,2
120,2,1,1,1,Shahrake Gharb,7500000000.0,250000.0,3
123,3,1,1,1,Pardis,500000000.0,16666.67,3
140,3,1,1,1,Shahrake Gharb,10000000000.0,333333.33,3
105,2,1,1,1,Feiz Garden,4350000000.0,145000.0,3
97,2,1,1,1,Yousef Abad,5000000000.0,166666.67,3
140,3,1,1,1,Jordan,9200000000.0,306666.67,3
60,2,1,1,0,Central Janatabad,1650000000.0,55000.0,2
100,2,1,1,1,Pardis,500000000.0,16666.67,3
90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,3
92,2,1,1,1,Feiz Garden,3950000000.0,131666.67,3
76,2,1,1,1,Andisheh,896000000.0,29866.67,3
72,2,1,1,1,Southern Janatabad,2600000000.0,86666.67,3
135,3,1,1,1,Farmanieh,11500000000.0,383333.33,3
87,2,1,1,1,Pardis,500000000.0,16666.67,3
255,3,1,1,1,Farmanieh,26000000000.0,866666.67,3
100,2,1,1,0,Yousef Abad,4300000000.0,143333.33,2
194,2,1,1,1,Niavaran,19845000000.0,661500.0,3
600,2,1,1,1,Qalandari,9150000000.0,305000.0,3
160,3,1,1,1,Saadat Abad,13500000000.0,450000.0,3
98,2,1,1,1,Gheitarieh,6958000000.0,231933.33,3
108,2,1,1,1,West Ferdows Boulevard,5616000000.0,187200.0,3
76,2,1,1,1,Shahr-e-Ziba,2800000000.0,93333.33,3
73,2,1,1,1,Razi,1230000000.0,41000.0,3
76,2,1,1,1,Southern Program Organization,3150000000.0,105000.0,3
80,2,1,1,1,Southern Program Organization,3680000000.0,122666.67,3
92,2,1,1,1,Gheitarieh,6600000000.0,220000.0,3
130,2,1,1,1,Qalandari,8500000000.0,283333.33,3
71,2,1,1,1,Azari,1640000000.0,54666.67,3
105,2,1,1,1,Pardis,890000000.0,29666.67,3
110,2,1,1,1,West Ferdows Boulevard,3750000000.0,125000.0,3
93,2,1,1,1,Central Janatabad,4370000000.0,145666.67,3
179,3,1,1,1,Pasdaran,9645000000.0,321500.0,3
100,2,1,1,1,Gholhak,6200000000.0,206666.67,3
110,3,1,1,1,Saadat Abad,5200000000.0,173333.33,3
98,2,1,1,1,Northern Janatabad,4850000000.0,161666.67,3
101,2,1,1,1,Saadat Abad,5550000000.0,185000.0,3
105,2,1,1,1,Pardis,800000000.0,26666.67,3
157,3,1,1,1,Heravi,9850000000.0,328333.33,3
180,3,1,1,1,Pasdaran,9900000000.0,330000.0,3
90,2,1,1,1,Qazvin Imamzadeh Hassan,1620000000.0,54000.0,3
97,2,1,1,1,Pardis,760000000.0,25333.33,3
120,3,1,1,1,Persian Gulf Martyrs Lake,1272000000.0,42400.0,3
303,4,1,1,1,Velenjak,48000000000.0,1600000.0,3
100,2,1,1,1,Pardis,790000000.0,26333.33,3
185,3,1,1,1,Pasdaran,10750000000.0,358333.33,3
62,2,1,1,1,Central Janatabad,3500000000.0,116666.67,3
79,2,1,1,1,Central Janatabad,2999000000.0,99966.67,3
200,3,1,1,1,Southern Chitgar,5000000000.0,166666.67,3
105,2,1,1,1,Pardis,860000000.0,28666.67,3
128,3,1,1,1,Shahrake Apadana,5700000000.0,190000.0,3
115,3,1,1,1,Punak,6670000000.0,222333.33,3
377,4,1,1,1,Elahieh,31668000000.0,1055600.0,3
77,2,1,1,0,Central Janatabad,2400000000.0,80000.0,2
190,3,1,1,1,Punak,11400000000.0,380000.0,3
97,2,1,1,1,Punak,4700000000.0,156666.67,3
130,3,1,1,1,Yousef Abad,7800000000.0,260000.0,3
133,3,1,1,1,Dorous,8600000000.0,286666.67,3
143,3,1,1,1,Northern Janatabad,4400000000.0,146666.67,3
76,2,1,1,1,Central Janatabad,4150000000.0,138333.33,3
155,3,1,1,1,West Ferdows Boulevard,5000000000.0,166666.67,3
97,2,1,1,1,Pardis,760000000.0,25333.33,3
96,2,1,1,1,Ekbatan,4200000000.0,140000.0,3
190,3,1,1,1,Gheitarieh,14000000000.0,466666.67,3
147,3,1,1,1,Heravi,9100000000.0,303333.33,3
85,2,1,1,1,East Ferdows Boulevard,2800000000.0,93333.33,3
76,2,1,1,1,Ekbatan,3600000000.0,120000.0,3
103,2,1,1,1,Niavaran,7000000000.0,233333.33,3
194,3,1,1,1,Niavaran,19858000000.0,661933.33,3
95,2,1,1,1,Saadat Abad,6200000000.0,206666.67,3
83,2,1,1,1,Parand,705500000.0,23516.67,3
70,2,1,1,1,Southern Program Organization,2500000000.0,83333.33,3
87,2,1,1,1,Niavaran,4600000000.0,153333.33,3
84,3,1,1,1,Andisheh,1554000000.0,51800.0,3
91,2,1,1,1,Tarasht,3100000000.0,103333.33,3
145,2,1,1,1,Gheitarieh,12000000000.0,400000.0,3
68,2,1,1,1,North Program Organization,2450000000.0,81666.67,3
127,3,1,1,1,Garden of Saba,5588000000.0,186266.67,3
105,2,1,1,1,Pardis,539000000.0,17966.67,3
89,2,1,1,1,Shahran,3190000000.0,106333.33,3
82,2,1,1,1,Ostad Moein,2600000000.0,86666.67,3
80,2,1,1,1,Gholhak,4900000000.0,163333.33,3
145,3,1,1,1,Niavaran,14500000000.0,483333.33,3
235,3,1,1,1,Niavaran,20000000000.0,666666.67,3
192,3,1,1,1,Kamranieh,33490000000.0,1116333.33,3
160,3,1,1,1,Kamranieh,13120000000.0,437333.33,3
160,3,1,1,1,Niavaran,18400000000.0,613333.33,3
106,2,1,1,1,Pardis,800000000.0,26666.67,3
100,2,1,1,1,Shahrake Qods,800000000.0,26666.67,3
97,2,1,1,1,Pardis,770000000.0,25666.67,3
108,2,1,1,1,Gheitarieh,9000000000.0,300000.0,3
87,2,1,1,1,Amirabad,550000000.0,18333.33,3
231,3,1,1,1,Zaferanieh,43197000000.0,1439900.0,3
120,3,1,1,1,Persian Gulf Martyrs Lake,1750000000.0,58333.33,3
103,2,1,1,1,Saadat Abad,5700000000.0,190000.0,3
85,2,1,1,1,Gheitarieh,7200000000.0,240000.0,3
195,3,1,1,1,Velenjak,19500000000.0,650000.0,3
142,3,1,1,1,Amirabad,5500000000.0,183333.33,3
90,2,1,1,1,Persian Gulf Martyrs Lake,1315000000.0,43833.33,3
85,2,1,1,1,Gheitarieh,7300000000.0,243333.33,3
350,4,1,1,1,Niavaran,80500000000.0,2683333.33,3
210,4,1,1,1,Niavaran,21000000000.0,700000.0,3
87,2,1,1,1,Pardis,890000000.0,29666.67,3
85,2,1,1,1,Southern Janatabad,4400000000.0,146666.67,3
92,2,1,1,1,Southern Janatabad,3990000000.0,133000.0,3
90,2,1,1,1,Shahr-e-Ziba,4150000000.0,138333.33,3
87,2,1,1,1,Shahr-e-Ziba,3050000000.0,101666.67,3
108,2,1,1,1,West Ferdows Boulevard,3450000000.0,115000.0,3
85,2,1,1,0,Southern Janatabad,3400000000.0,113333.33,2
68,2,1,1,1,Southern Janatabad,2200000000.0,73333.33,3
138,2,1,1,1,Zaferanieh,17250000000.0,575000.0,3
78,2,1,1,1,Parand,210000000.0,7000.0,3
94,2,1,1,1,Qazvin Imamzadeh Hassan,1712000000.0,57066.67,3
168,3,1,1,1,Aqdasieh,16000000000.0,533333.33,3
100,2,1,1,1,Niavaran,6200000000.0,206666.67,3
100,2,1,1,1,Ajudaniye,6300000000.0,210000.0,3
280,4,1,1,1,Velenjak,30800000000.0,1026666.67,3
65,2,1,1,1,West Ferdows Boulevard,2760000000.0,92000.0,3
180,3,1,1,1,Ajudaniye,13500000000.0,450000.0,3
176,2,1,1,0,Islamshahr,2800000000.0,93333.33,2
83,2,1,1,1,Central Janatabad,3859000000.0,128633.33,3
300,4,1,1,1,Farmanieh,37000000000.0,1233333.33,3
220,3,1,1,1,Aqdasieh,35000000000.0,1166666.67,3
140,3,1,1,1,Andisheh,1484000000.0,49466.67,3
290,4,1,1,1,Farmanieh,36000000000.0,1200000.0,3
133,3,1,1,1,East Ferdows Boulevard,8000000000.0,266666.67,3
87,2,1,1,1,Abazar,5655000000.0,188500.0,3
110,2,1,1,1,Pardis,535000000.0,17833.33,3
149,3,1,1,1,West Ferdows Boulevard,8642000000.0,288066.67,3
238,3,1,1,1,Velenjak,42840000000.0,1428000.0,3
90,2,1,1,1,Punak,3500000000.0,116666.67,3
100,2,1,1,1,Qazvin Imamzadeh Hassan,1850000000.0,61666.67,3
94,2,1,1,1,Central Janatabad,4512000000.0,150400.0,3
80,2,1,1,1,Parastar,3360000000.0,112000.0,3
114,3,1,1,1,Saadat Abad,6800000000.0,226666.67,3
75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,2
146,3,1,1,1,Heravi,7600000000.0,253333.33,3
70,2,1,1,0,Punak,2280000000.0,76000.0,2
86,2,1,1,1,Amirabad,4730000000.0,157666.67,3
101,2,1,1,1,Persian Gulf Martyrs Lake,3500000000.0,116666.67,3
97,2,1,1,1,Hashemi,2300000000.0,76666.67,3
105,2,1,1,1,Hakimiyeh,3570000000.0,119000.0,3
110,2,1,1,0,Saadat Abad,12500000000.0,416666.67,2
75,2,1,1,1,Punak,2700000000.0,90000.0,3
110,2,1,1,1,Punak,6490000000.0,216333.33,3
149,3,1,1,0,Mirdamad,9238000000.0,307933.33,2
105,2,1,1,1,Railway,5000000000.0,166666.67,3
110,2,1,1,1,Persian Gulf Martyrs Lake,3500000000.0,116666.67,3
69,2,1,1,1,Pirouzi,1800000000.0,60000.0,3
190,3,1,1,1,Kook,13000000000.0,433333.33,3
160,2,1,1,1,Yousef Abad,8600000000.0,286666.67,3
121,2,1,1,1,Narmak,5500000000.0,183333.33,3
105,2,1,1,1,Gisha,7350000000.0,245000.0,3
83,2,1,1,0,West Ferdows Boulevard,2400000000.0,80000.0,2
88,2,1,1,1,Pirouzi,2450000000.0,81666.67,3
86,2,1,0,1,Air force,3000000000.0,100000.0,2
135,2,1,1,1,Niavaran,14850000000.0,495000.0,3
226,4,1,1,1,Mahmoudieh,17000000000.0,566666.67,3
70,2,1,1,1,Tenant,2030000000.0,67666.67,3
170,3,1,1,1,Punak,9350000000.0,311666.67,3
170,3,1,1,1,Niavaran,14000000000.0,466666.67,3
360,4,1,1,1,Niavaran,38000000000.0,1266666.67,3
120,2,1,1,1,Saadat Abad,7300000000.0,243333.33,3
120,3,1,1,1,Punak,6660000000.0,222000.0,3
97,2,1,0,1,Tenant,2330000000.0,77666.67,2
150,3,1,1,1,Pasdaran,11456000000.0,381866.67,3
140,2,1,1,1,Pasdaran,10500000000.0,350000.0,3
85,2,1,1,1,Punak,3300000000.0,110000.0,3
240,3,1,1,1,Velenjak,46000000000.0,1533333.33,3
120,3,1,1,1,Pardis,670000000.0,22333.33,3
100,2,1,1,1,Shahr-e-Ziba,4700000000.0,156666.67,3
105,3,1,1,0,Andisheh,3400000000.0,113333.33,2
75,2,1,1,1,Punak,2980000000.0,99333.33,3
89,2,1,1,1,Shahr-e-Ziba,4100000000.0,136666.67,3
130,3,1,1,1,Saadat Abad,10500000000.0,350000.0,3
140,2,1,1,1,Pasdaran,10000000000.0,333333.33,3
100,2,1,1,1,Punak,5650000000.0,188333.33,3
290,3,1,1,1,Farmanieh,37000000000.0,1233333.33,3
290,4,1,1,1,Farmanieh,34000000000.0,1133333.33,3
200,3,1,1,1,Farmanieh,35000000000.0,1166666.67,3
200,3,1,1,1,Aqdasieh,34800000000.0,1160000.0,3
450,3,1,0,0,Damavand,3850000000.0,128333.33,1
140,3,1,1,1,Gheitarieh,8900000000.0,296666.67,3
150,3,1,1,1,Sadeghieh,5400000000.0,180000.0,3
465,2,1,0,0,Damavand,3300000000.0,110000.0,1
160,3,1,1,1,Gheitarieh,9800000000.0,326666.67,3
165,2,1,1,1,Pakdasht,1200000000.0,40000.0,3
87,2,1,1,1,Pardis,550000000.0,18333.33,3
88,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,3
145,3,1,1,1,Heravi,9000000000.0,300000.0,3
86,2,1,1,1,Air force,2924000000.0,97466.67,3
350,3,1,1,0,Pasdaran,1000000000.0,33333.33,2
200,3,1,1,1,Kook,12000000000.0,400000.0,3
115,3,1,1,1,Velenjak,12650000000.0,421666.67,3
90,2,1,1,1,Gheitarieh,7000000000.0,233333.33,3
107,3,1,1,1,Gheitarieh,6420000000.0,214000.0,3
84,2,1,1,1,Pirouzi,2688000000.0,89600.0,3
112,2,1,1,1,Pardis,480000000.0,16000.0,3
114,2,1,1,1,Persian Gulf Martyrs Lake,3690000000.0,123000.0,3
120,3,1,1,1,Pardis,650000000.0,21666.67,3
113,2,1,1,1,Persian Gulf Martyrs Lake,3800000000.0,126666.67,3
84,2,1,1,1,West Pars,3100000000.0,103333.33,3
155,2,1,1,1,Pardis,1900000000.0,63333.33,3
67,2,1,1,1,East Ferdows Boulevard,2380000000.0,79333.33,3
79,2,1,1,1,East Ferdows Boulevard,2600000000.0,86666.67,3
113,2,1,1,1,Rudhen,1550000000.0,51666.67,3
75,2,1,1,1,Rudhen,1000000000.0,33333.33,3
80,2,1,1,0,Rudhen,750000000.0,25000.0,2
88,2,1,1,1,Abazar,5600000000.0,186666.67,3
114,2,1,1,1,Abazar,6700000000.0,223333.33,3
75,2,1,1,1,Shahrake Qods,735000000.0,24500.0,3
160,3,1,1,1,Andisheh,3000000000.0,100000.0,3
87,2,1,1,1,Abazar,5600000000.0,186666.67,3
104,2,1,1,1,Abazar,3400000000.0,113333.33,3
120,2,1,1,0,Andisheh,1800000000.0,60000.0,2
76,2,1,1,1,Abazar,3000000000.0,100000.0,3
85,2,1,1,1,Southern Janatabad,3600000000.0,120000.0,3
200,3,1,1,1,Heravi,14950000000.0,498333.33,3
104,2,1,0,1,Air force,4200000000.0,140000.0,2
165,3,1,1,1,Aqdasieh,20000000000.0,666666.67,3
82,2,1,1,1,Abazar,3800000000.0,126666.67,3
115,2,1,1,1,Gheitarieh,8300000000.0,276666.67,3
106,2,1,1,1,Abazar,4500000000.0,150000.0,3
130,2,1,1,1,Gheitarieh,12000000000.0,400000.0,3
121,2,1,1,1,Dehkade Olampic,4840000000.0,161333.33,3
80,2,1,1,1,Jeyhoon,1500000000.0,50000.0,3
154,3,1,1,1,Ostad Moein,4000000000.0,133333.33,3
68,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67,3
89,2,1,0,1,Andisheh,1100000000.0,36666.67,2
70,2,1,1,1,Jeyhoon,1600000000.0,53333.33,3
113,2,1,1,1,Amirabad,5080000000.0,169333.33,3
85,2,1,1,1,Dorous,4200000000.0,140000.0,3
108,2,1,1,1,Shahran,4300000000.0,143333.33,3
82,2,1,1,1,Punak,2900000000.0,96666.67,3
76,2,1,0,1,Punak,4250000000.0,141666.67,2
68,2,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,3
79,2,1,1,1,Punak,3250000000.0,108333.33,3
71,2,1,1,1,Punak,2700000000.0,90000.0,3
73,2,1,1,1,Punak,3550000000.0,118333.33,3
89,2,1,1,1,Shahrake Qods,1610000000.0,53666.67,3
85,2,1,1,1,Shahr-e-Ziba,2750000000.0,91666.67,3
96,2,1,1,1,East Ferdows Boulevard,3950000000.0,131666.67,3
95,2,1,1,1,Andisheh,1200000000.0,40000.0,3
60,2,1,1,1,Punak,2050000000.0,68333.33,3
145,3,1,1,1,Pasdaran,1450000000.0,48333.33,3
145,3,1,1,1,Gholhak,7850000000.0,261666.67,3
105,3,1,1,1,Ostad Moein,2910000000.0,97000.0,3
67,2,1,1,1,Feiz Garden,2120000000.0,70666.67,3
78,2,1,0,1,Jeyhoon,2250000000.0,75000.0,2
125,2,1,1,1,Gheitarieh,12500000000.0,416666.67,3
91,2,1,1,1,Shahran,3350000000.0,111666.67,3
195,3,1,1,1,Gheitarieh,19000000000.0,633333.33,3
99,2,1,1,1,Punak,4200000000.0,140000.0,3
113,2,1,1,1,Punak,5100000000.0,170000.0,3
100,2,1,1,1,Punak,4300000000.0,143333.33,3
200,3,1,1,1,Zaferanieh,24000000000.0,800000.0,3
106,2,1,1,1,Pardis,560000000.0,18666.67,3
105,2,1,1,1,Shahran,3750000000.0,125000.0,3
228,3,1,1,1,Zaferanieh,20292000000.0,676400.0,3
75,2,1,1,1,Shahran,3650000000.0,121666.67,3
84,3,1,1,1,Shahran,3050000000.0,101666.67,3
90,2,1,1,1,Shahr-e-Ziba,3150000000.0,105000.0,3
66,2,1,0,1,Ostad Moein,1580000000.0,52666.67,2
130,3,1,1,1,Northern Suhrawardi,7800000000.0,260000.0,3
101,2,1,1,1,Central Janatabad,4700000000.0,156666.67,3
60,2,1,1,0,Pirouzi,1450000000.0,48333.33,2
123,2,1,1,1,Persian Gulf Martyrs Lake,360000000.0,12000.0,3
70,2,1,1,1,Punak,2700000000.0,90000.0,3
177,3,1,1,1,Velenjak,21700000000.0,723333.33,3
230,3,1,1,1,Farmanieh,22000000000.0,733333.33,3
105,2,1,1,1,Pardis,540000000.0,18000.0,3
104,2,1,1,1,Pardis,590000000.0,19666.67,3
105,2,1,1,1,Pardis,555000000.0,18500.0,3
310,3,1,1,1,Elahieh,45500000000.0,1516666.67,3
108,2,1,1,1,Shams Abad,4550000000.0,151666.67,3
105,2,1,1,1,Pardis,540000000.0,18000.0,3
75,2,1,1,0,Central Janatabad,2750000000.0,91666.67,2
108,2,1,1,1,Shams Abad,4130000000.0,137666.67,3
105,2,1,1,1,Pardis,550000000.0,18333.33,3
116,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33,3
134,3,1,1,1,Andisheh,1100000000.0,36666.67,3
134,3,1,1,1,Andisheh,1100000000.0,36666.67,3
230,3,1,1,1,Farmanieh,20700000000.0,690000.0,3
238,3,1,1,1,Velenjak,46900000000.0,1563333.33,3
105,2,1,1,1,Pardis,550000000.0,18333.33,3
86,2,1,1,1,Pardis,780000000.0,26000.0,3
130,3,1,1,1,West Pars,6760000000.0,225333.33,3
87,2,1,1,1,Pardis,960000000.0,32000.0,3
112,2,1,1,1,Yousef Abad,5600000000.0,186666.67,3
120,2,1,1,0,Pardis,1800000000.0,60000.0,2
125,2,1,1,1,Pardis,2100000000.0,70000.0,3
100,2,1,1,1,Pirouzi,2600000000.0,86666.67,3
123,3,1,1,1,East Ferdows Boulevard,5600000000.0,186666.67,3
100,2,1,1,1,Pirouzi,4000000000.0,133333.33,3
88,2,1,1,1,Northern Janatabad,2980000000.0,99333.33,3
87,2,1,1,1,Pardis,720000000.0,24000.0,3
66,2,1,0,1,Ostad Moein,1580000000.0,52666.67,2
85,2,1,1,1,Pardis,730000000.0,24333.33,3
110,2,1,1,1,Yousef Abad,5700000000.0,190000.0,3
170,3,1,1,1,Niavaran,22100000000.0,736666.67,3
220,3,1,1,1,Niavaran,19800000000.0,660000.0,3
101,2,1,1,1,Yousef Abad,5500000000.0,183333.33,3
100,2,1,1,1,Gheitarieh,6800000000.0,226666.67,3
193,3,1,1,1,Kook,13000000000.0,433333.33,3
86,2,1,0,1,Pirouzi,2050000000.0,68333.33,2
138,3,1,1,1,Islamshahr,1690000000.0,56333.33,3
100,2,1,1,1,Gheitarieh,8200000000.0,273333.33,3
108,2,1,1,1,Persian Gulf Martyrs Lake,3024000000.0,100800.0,3
94,2,1,1,1,Gheitarieh,8350000000.0,278333.33,3
101,2,1,1,1,Gheitarieh,8800000000.0,293333.33,3
101,2,1,1,1,Gheitarieh,8500000000.0,283333.33,3
97,2,1,1,1,Shahrake Gharb,7500000000.0,250000.0,3
8400000000,2,1,1,1,Gheitarieh,8700000000.0,290000.0,3
126,2,1,1,1,Gheitarieh,11500000000.0,383333.33,3
105,2,1,1,1,Pardis,525000000.0,17500.0,3
101,2,1,1,1,Tarasht,3345000000.0,111500.0,3
100,2,1,1,1,Gheitarieh,8300000000.0,276666.67,3
90,2,1,1,1,Shahrake Qods,990000000.0,33000.0,3
146,3,1,1,1,Saadat Abad,10800000000.0,360000.0,3
90,3,1,1,0,Salsabil,2550000000.0,85000.0,2
130,3,1,1,1,Shahrake Gharb,14300000000.0,476666.67,3
85,2,1,1,0,Air force,2700000000.0,90000.0,2
132,3,1,1,1,Pasdaran,9900000000.0,330000.0,3
115,2,1,1,1,Tarasht,4600000000.0,153333.33,3
145,3,1,1,1,Pirouzi,3900000000.0,130000.0,3
88,2,1,1,1,Punak,2980000000.0,99333.33,3
65,2,1,1,0,Pirouzi,1650000000.0,55000.0,2
190,3,1,1,1,Zaferanieh,13000000000.0,433333.33,3
144,3,1,1,1,Velenjak,12000000000.0,400000.0,3
85,2,1,1,1,Shahr-e-Ziba,3450000000.0,115000.0,3
74,2,1,1,1,Darband,4100000000.0,136666.67,3
95,2,1,1,0,Punak,3900000000.0,130000.0,2
86,2,1,1,1,Niavaran,5580000000.0,186000.0,3
86,2,1,1,1,Kamranieh,5500000000.0,183333.33,3
90,2,1,1,1,Golestan,690000000.0,23000.0,3
62,2,1,1,0,Ekhtiarieh,3300000000.0,110000.0,2
157,3,1,1,1,Gheitarieh,13600000000.0,453333.33,3
90,2,1,1,1,Southern Chitgar,690000000.0,23000.0,3
190,3,1,1,1,Gheitarieh,15500000000.0,516666.67,3
90,2,1,1,1,Railway,1315000000.0,43833.33,3
150,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
70,2,1,1,1,Shahrake Qods,735000000.0,24500.0,3
91,2,1,1,1,Tehran Now,3000000000.0,100000.0,3
155,3,1,1,1,Gheitarieh,14700000000.0,490000.0,3
245,3,1,1,1,Niavaran,21560000000.0,718666.67,3
120,2,1,1,1,West Ferdows Boulevard,5000000000.0,166666.67,3
150,2,1,1,1,Gheitarieh,13000000000.0,433333.33,3
65,2,1,1,0,West Ferdows Boulevard,2250000000.0,75000.0,2
106,2,1,1,1,West Ferdows Boulevard,3900000000.0,130000.0,3
100,2,1,1,1,Gheitarieh,8400000000.0,280000.0,3
125,2,1,1,1,Gheitarieh,11000000000.0,366666.67,3
160,3,1,1,1,Niavaran,16800000000.0,560000.0,3
115,3,1,1,1,Feiz Garden,3500000000.0,116666.67,3
80,2,1,1,1,Feiz Garden,2900000000.0,96666.67,3
93,2,1,1,1,Southern Janatabad,4600000000.0,153333.33,3
65,2,1,0,1,Qasr-od-Dasht,2050000000.0,68333.33,2
90,2,1,1,1,Southern Janatabad,3000000000.0,100000.0,3
200,2,1,1,0,Andisheh,2000000000.0,66666.67,2
135,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0,3
72,2,1,1,0,Qasr-od-Dasht,1615000000.0,53833.33,2
148,3,1,1,1,Saadat Abad,12500000000.0,416666.67,3
80,2,1,1,1,Azarbaijan,2480000000.0,82666.67,3
60,2,1,1,1,Andisheh,950000000.0,31666.67,3
102,2,1,1,1,Shahrake Gharb,9898000000.0,329933.33,3
95,2,1,1,1,Mirdamad,5500000000.0,183333.33,3
83,2,1,1,1,Ray,1700000000.0,56666.67,3
